Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-04-07,139884.89,143127.26,138495.31,142664.06,544273,0.0,0
2010-04-08,139884.9,143127.27,139884.9,143127.27,415152,0.0,0
2010-04-09,143590.44,144053.64,138032.1,140348.08,430974,0.0,0
2010-04-12,140811.28,141274.47,132473.77,132473.77,767776,0.0,0
2010-04-13,133863.37,134789.76,132010.59,133400.17,403042,0.0,0
2010-04-14,134789.73,137105.71,132473.76,132936.95,554526,0.0,0
2010-04-15,133863.35,134326.54,128768.21,131547.38,705814,0.0,0
2010-04-16,130621.01,132936.98,128768.23,129231.42,957504,0.0,0
2010-04-19,127841.8,130620.97,126452.21,128304.99,694761,0.0,0
2010-04-20,129694.59,132936.95,129231.39,132936.95,490717,0.0,0
2010-04-21,134326.55,135716.13,132473.77,135252.94,715677,0.0,0
2010-04-22,133863.35,134326.54,129231.4,131547.38,889041,0.0,0
2010-04-23,130157.79,131547.37,128768.2,129694.59,590637,0.0,0
2010-04-26,130620.98,138032.1,130620.98,137568.91,1174869,0.0,0
2010-04-27,136642.51,137105.71,133863.34,134789.73,814759,0.0,0
2010-04-28,131547.37,133863.34,129694.59,133863.34,908552,0.0,0
2010-04-29,133863.33,134789.72,129694.58,130157.77,835541,0.0,0
2010-04-30,132473.77,138032.11,132010.57,138032.11,1681099,0.0,0
2010-05-03,137568.91,139884.89,132473.77,135252.94,1054748,0.0,0
2010-05-04,137105.73,138495.31,135252.95,136642.53,561624,0.0,0
2010-05-06,132473.76,133400.15,130620.99,131547.38,669827,0.0,0
2010-05-07,125989.02,129694.58,124136.24,128304.99,862513,0.0,0
2010-05-10,129231.4,132473.76,128768.21,131547.38,448093,0.0,0
2010-05-11,133400.17,138958.51,131547.39,136642.53,1329400,0.0,0
2010-05-12,139884.89,143590.45,139421.7,142664.06,1528615,0.0,0
2010-05-13,144516.84,146369.62,141737.67,143590.45,1050625,0.0,0
2010-05-14,143590.47,156096.74,142664.08,153780.77,1581719,0.0,0
2010-05-17,153317.55,158875.89,151927.96,156096.72,1284821,0.0,0
2010-05-18,157486.31,158412.7,143127.26,146369.62,1612663,0.0,0
2010-05-19,144516.83,149148.78,139421.69,149148.78,1328536,0.0,0
2010-05-20,148222.4,154243.93,144053.64,145906.42,1460707,0.0,0
2010-05-24,144980.03,150075.18,144980.03,146832.81,674556,0.0,0
2010-05-25,145443.23,148222.4,139421.69,144980.03,1008927,0.0,0
2010-05-26,147296.02,151464.77,144053.65,151001.58,1012778,0.0,0
2010-05-27,149611.99,152854.35,149148.79,151464.77,855594,0.0,0
2010-05-28,153317.55,153780.75,144516.84,146369.62,1503175,0.0,0
2010-05-31,146832.82,152854.35,146369.62,151464.77,985937,0.0,0
2010-06-01,154243.95,157949.51,153317.56,154707.14,1413439,0.0,0
2010-06-03,158412.7,160728.68,156096.73,157486.31,836834,0.0,0
2010-06-04,158412.71,164434.24,157949.51,163971.05,1162627,0.0,0
